address,areacode,endDate,mapx,mapy,readcount,sigungucode,startDate,title
강원도 강릉시 금성로12번길 강릉시 월화거리 역사문화광장내,32,20191124,128.8987664365,37.7550738883,0,1,20191123,"월화거리, 강릉음식문화체험전 2019"
서울특별시 영등포구 여의동로 330,1,20190921,126.9336123570,37.5263886632,0,20,20190921,위댄스 페스티벌 2019
전라북도 부안군 위도면 도장금길 47,37,20190825,126.2831192657,35.6032958299,3601,6,20190824,위도 상사화길 달빛걷기 축제 2019
경기도 수원시 권선구 수인로 126,31,20191026,126.9849119700,37.2749187509,289,13,20191025,유권자 정치페스티벌 2019
부산광역시 부산진구 전포대로209번길 26,6,20190922,129.0629164444,35.1564006288,13681,7,20190921,유니브엑스포 부산 2019
서울특별시 성북구 동소문로6길 성북천분수마루,1,20191208,127.0081537995,37.5887799713,67583,17,20191207,유러피언 크리스마스 마켓 2019
대전광역시 유성구 어은로 27,3,20191103,127.3576924160,36.3606806337,15303,4,20191012,유성 국화전시회 2019
대전광역시 유성구 봉명동 1013-1,3,20191020,127.3592922701,36.3608056480,683,4,20191020,유성국화마라톤 대회 2019
서울 서대문구 홍은동 48-84 유진상가 2층 옥상,1,20191026,126.9429235534,37.5916395789,0,14,20191026,유진예술포차 2019
경상북도 포항시 남구 호미곶면,35,20190421,129.5667936509,36.0763704964,15785,23,20190419,유채꽃과 함께하는 호미곶 돌문어 축제 2019
충청남도 예산군 덕산면 덕산온천로 183-5,34,20190429,126.6525108898,36.6874585328,21942,11,20190427,윤봉길평화축제 2019
서울특별시 은평구 서오릉로 47,1,20191005,126.9230555375,37.6052015350,23595,22,20191003,은평누리축제 2019
충청북도 음성군 금왕읍 응천서길 25,33,20190929,127.5950981146,36.9907986657,16270,6,20190926,음성 인삼축제 2019
충청북도 음성군 음성읍 설성로 47,33,20190831,127.6866249143,36.9305822642,30279,6,20190828,음성 청결고추축제 2019
경기도 수원시 팔달구 정조로 825,31,20191006,127.0136119631,37.2813518511,13810,13,20191003,음식문화축제 2019
서울시 성동구 응봉동 응봉산,1,20190331,127.0281837123,37.5470685122,43580,16,20190329,응봉산 개나리축제 2019
경상남도 의령군 의령읍 의합대로 28,36,20190914,128.2844411598,35.3189570851,20402,12,20190913,의령 민속소싸움대회 2019
경상남도 의령군 의령읍 의병로8길 44,36,20190420,128.2558965334,35.3155152934,22235,12,20190420,의령 토요애 수박축제 2019
경상북도 의성군 사곡면 산수유2길 2,35,20190331,128.7703687987,36.2869925927,162534,19,20190323,의성 산수유마을 꽃맞이행사 2019
경상북도 의성군 안계면 용기리 620-5,35,20190506,128.4316186741,36.3699351667,30946,19,20190504,의성 세계연축제 2019
경상북도 의성군 의성읍 군청길 31,35,20191006,128.6971956149,36.3527615165,1583,19,20191004,의성슈퍼푸드마늘축제 2019
경기도 의왕시 왕송못동로 307 레솔레파크 잔디광장,31,20200119,126.9531361786,37.3071172321,1751,24,20191228,의왕 레솔레파크 겨울축제 '겨울아 놀자' 2020
경기도 의왕시 학의동 277,31,20190922,127.0008519504,37.3826398845,20510,24,20190921,의왕백운예술제 2019
경기도 의정부시 의정로 1,31,20191005,127.0340500917,37.7334330545,7775,25,20191004,의정부 국제가야금축제 2019
경기도 의정부시 의정로 1,31,20190519,127.0340500917,37.7334330545,32962,25,20190510,의정부 음악극축제 2019
충청남도 예산군 대흥면 중리길 49,34,20190901,126.7903256198,36.6066757790,24008,11,20190831,의좋은형제 여름축제 2019
서울특별시 종로구 세종대로 175,1,20190813,126.9768321230,37.5722396646,14920,23,20190813,이럴때 이런음악 '해설이 있는 청소년 음악회' (세종문화회관) 2019
서울특별시 영등포구 여의공원로 101,1,20190817,126.9249130673,37.5293242775,14964,20,20190810,이럴때 이런음악 '해설이 있는 청소년 음악회' (영산아트홀) 2019
경상남도 하동군 북천면 이명골길 14-28,36,20190929,127.8942978988,35.0972445341,5918,18,20190927,이병주 하동 국제문학제 2019
경상남도 통영시 도남로 281,36,20190818,128.4334856538,34.8257123112,0,17,20190722,이순신의 물의나라(Water Land) 2019
경상남도 통영시 도남로 269-20,36,20191110,128.4338633445,34.8277704211,0,17,20191025,이순신장군배 국제요트대회 2019
경상남도 남해군 고현면 남해대로 3829 이순신순국공원 일원,36,20191123,127.8570670355,34.9133673076,0,5,20190810,이순신장군愛 후예들 2019
대구광역시 달서구 두류공원로 200,4,20190601,128.5626075708,35.8578651981,1,2,20190601,이월드 랜덤댄스 페스티벌 2019
대구광역시 달서구 두류공원로 200,4,20200301,128.5648324581,35.8548822436,233514,2,20191116,이월드 별빛축제 2019
대구광역시 달서구 두류공원로 200,4,20190623,128.5648463453,35.8548989086,0,2,20190525,이월드 수국축제 2019
대구광역시 달서구 두류공원로 200,4,20190825,128.5648324581,35.8548822436,20449,2,20190629,이월드 아쿠아판타지 2019
대구광역시 달서구 두류공원로 200,0,20191110,128.5648463453,35.8548989086,3945,0,20190831,이월드 인생꽃사진관 2019
대구광역시 달서구 두류공원로 200,4,20190623,128.5648324581,35.8548822436,7106,2,20190504,이월드 컬러풀 페스티벌 2019
대구광역시 달서구 두류공원로 200,4,20190421,128.5648324581,35.8548822436,26733,2,20190406,이월드 튤립축제 2019
대구광역시 달서구 두류공원로 200,4,20190901,128.5648324581,35.8548822436,21509,2,20190629,이월드 호러어드벤처 : 좀비 대탈출 2019
대구광역시 달서구 두류공원로 200,4,20191031,128.5648324581,35.8548822436,2606,2,20191012,이월드 호러프리즌 2019
경기도 이천시 신둔면 도자예술로62번길 130,31,20190526,127.3784729810,37.2937403168,4288,26,20190525,이천 체험문화축제 2019
경기도 이천시 관고동 418-2,31,20190820,127.4275383909,37.2794428614,3216,26,20190730,이천국제조각심포지엄 2019
경기도 이천시 백사면 원적로775번길 12,31,20190331,127.4634000685,37.3405475559,126342,26,20190329,이천백사 산수유꽃축제 2019
서울특별시 용산구 이태원로,1,20191013,126.9888154493,37.5339026678,321153,21,20191012,이태원 지구촌축제 2019
전라북도 익산시 왕궁면 궁성로 666,37,20191005,127.0557186642,35.9715781122,2491,9,20191004,익산 문화재 야행 2019
전라북도 익산시 왕궁면 호반로 8,37,20190414,127.1025251015,35.9905267648,30566,9,20190403,익산 보석대축제 2019
"전라북도 익산시 무왕로 1397 (부송동, 익산공설운동장)",37,20191027,127.0098728477,35.9680527199,0,9,20191026,익산 FCI 국제 도그쇼 2019
전라북도 익산시 하나로 322,37,20191103,126.9861254464,35.9497293979,222245,9,20191025,익산천만송이국화축제 2019
서울특별시 서대문구 연세로 5,1,20190601,126.9344752493,37.5589154540,16,14,20190601,인디밴드 한일전 2019
서울특별시 종로구 인사동 33-2,1,20190902,126.9872978561,37.5715093818,11399,23,20190829,인사전통문화축제 2019
서울특별시 광진구 자양동 427-1,1,20191101,127.0730856795,37.5294546985,0,6,20190906,인서울마켓 2019
서울특별시 종로구 세종대로 지하 172,1,20191019,126.9768376800,37.5721757834,6153,23,20191018,인쇄문화축제 2019
강원도 인제군 북면 용대3리 삼거리,32,20190609,128.3691333125,38.2205567993,33936,10,20190606,인제 용대리 황태축제 2019
강원도 인제군 기린면 조침령로 1061,32,20190519,128.4052684913,37.9640123409,13829,10,20190518,인제 진동계곡 산나물축제 2019
인천광역시 연수구 센트럴로 123 송도컨벤시아,2,20190817,126.6461951621,37.3890356252,2381,8,20190816,인천 보드게임 페스티벌 2019
인천광역시 중구 신포로27번길 80,2,20190922,126.6215617279,37.4737642366,7584,10,20190921,인천개항장 문화재야행 2019
인천광역시 중구 공항로 272,2,20191215,126.4276798563,37.4583320727,88,10,20191213,인천공항 겨울 정기공연 2019
인천광역시 중구 영종해안남로321번길 186,2,20190901,126.4557445366,37.4373461143,1774,10,20190831,인천공항 SKY FESTIVAL 2019
인천광역시 중구 공항로 272,2,20191230,126.4508002142,37.4493113037,7420,10,20191201,인천공항 T1 문화예술 상설공연 2019
인천광역시 중구 공항로 272,2,20190726,126.4277104062,37.4584042866,0,10,20190724,인천공항 T1 문화예술_2019 인천공항 여름 정기공연 'TIMELESS Summer Concert' 2019
인천광역시 연수구 센트럴로 123,2,20191102,126.6463951460,37.3889717474,12534,8,20191101,인천과학대제전 2019
인천광역시 서구 장고개로231번길 9,2,20191103,126.6779256729,37.4865831860,2805,7,20191031,인천국제디자인페어 2019
인천광역시 미추홀구 미추홀대로 716,2,20190714,126.6805900230,37.4612722859,7162,3,20190712,인천여성영화제 2019
인천광역시 연수구 센트럴로 123,2,20190922,126.6455646871,37.3881940453,0,8,20190920,인천카페앤디저트쇼 2019
서울특별시 중구 퇴계로26가길 6,1,20191130,126.9902479392,37.5590942111,1385,24,20190628,일본군 '위안부' 기억의 터 문화해설 프로그램 2019
경기도 고양시 일산서구 한류월드로 300,31,20191026,126.7524249191,37.6673245912,11,2,20190511,일산 벼룩시장 2019
광주광역시 북구 북문대로 60,5,20190923,127.2494452622,37.4100356243,8953,4,20190920,임방울 국악제 2019
즐겨찾기 충청남도 부여군 장암면 지토리 산156,34,20190406,126.8995655832,36.1969357806,15450,6,20190405,임천 충혼제 2019
서울특별시 광진구 능동로 209,1,20190511,127.0738627621,37.5514577128,2484,6,20190511,입양의 날 기념행사 2019
경기도 가평군 가평읍,31,20191006,127.5270471526,37.8171295389,105664,1,20191004,자라섬국제재즈페스티벌 2019
서울특별시 종로구 평창문화로 63,1,20191013,126.9680486265,37.6062466648,3420,23,20191011,자문밖문화축제 2019
대전광역시 유성구 자운로97번길 410,3,20190427,127.3355039863,36.4169515774,15,4,20190426,자운대 민〮군 화합 페스티벌 2019
강원도 인제군 상남면 미산리,32,20190525,128.2604982776,37.8730701325,16939,10,20190525,자이언트 설악 그란폰도 2019
충청남도 당진시 석문면 장고항로 324,34,20190428,126.5599017098,37.0305950990,70569,4,20190427,장고항 실치축제 2019
세종특별자치시 장군면 영평사길 124,8,20191013,127.2276676801,36.4731710034,61403,1,20191005,장군산 영평사 구절초꽃축제 2019
대전광역시 대덕구 장동 353,3,20190929,127.4382393197,36.4138370935,5452,1,20190927,장동계족산 코스모스축제 2019
대구광역시 달서구 선원로 199,4,20190511,128.5142479072,35.8592030464,10248,2,20190508,장미꽃 필(feel)무렵 축제 2019
강원도 속초시 장사항해안길 58,32,20190804,128.5879715541,38.2266686606,46613,5,20190727,장사항 오징어 맨손잡기 축제 2019
전라남도 장성군 장성읍 역전로 87,38,20190414,126.7801937395,35.2999885782,6057,19,20190413,장성 빈센트의 봄 2019
전라남도 장성군 서삼면 모암리 축령산 숲속쉼터,38,20191005,126.7501529011,35.3730686847,16276,19,20191005,장성 축령산 산소축제 2019
전라남도 장성군 장성읍 기산리 461-1,38,20191013,126.7705168064,35.3005133554,46520,19,20191005,장성 황룡강 노란꽃잔치 2019
전라남도 장성군 황룡면 홍길동로 469-13,38,20190526,126.7253175539,35.3197798574,34374,19,20190524,장성 황룡강 홍길동무 꽃길 축제 2019
충청남도 공주시 사곡면 유구마곡사로 1231,34,20201231,127.0213533746,36.5572993817,122738,1,20191201,장승마을 빛 축제
서울특별시 종로구 세종대로 178,1,20190908,126.9777709285,37.5721369156,24864,23,20190906,장애인문화예술축제 2019
경상북도 구미시 장천면 강동로 99-93,35,20190929,128.4978422016,36.1156292174,55685,4,20190920,장천 코스모스 축제 2019
전라남도 장흥군 장평면 장평중앙길 42,38,20190914,126.9749368572,34.7736984268,4486,20,20190912,장평명품호두축제 2019
충청남도 서천군 장항읍 장산로 312,34,20190609,126.6863784960,36.0079592682,40502,8,20190601,장항항 수산물 꼴갑축제 2019
전라남도 장흥군 장흥읍 제암산길 413,38,20190505,126.9759300155,34.7095584249,23465,20,20190505,장흥 제암산 철쭉제 2019
전라남도 장흥군 용산면 장흥대로 2746,38,20190421,126.9037993001,34.6346378485,7609,20,20190405,장흥 하늘빛수목원 튤립축제 2019
경기도 수원시 권선구 서둔로 58,31,20190728,126.9844513927,37.2572902289,27015,13,20190726,전국 무궁화 수원축제 2019
경기도 군포시 둔대동 반월호수공원,31,20190929,126.8940132006,37.3276526886,2381,7,20190929,전국 아마추어밴드 페스티벌 '우리는 밴드다!' 2019
경상북도 영천시 최무선로 243,35,20191026,128.9265864000,35.9653153496,3611,15,20191026,전국 영어한마당축제 2019
충청북도 청주시 흥덕구 직지대로 713,33,20190929,127.4714689112,36.6441001847,1276,10,20190923,전국생활문화축제 2019
서울특별시 종로구 자하문로 255,1,20190923,126.9622299667,37.5972948238,255,23,20190923,전국장애인부모대회 2019
충청남도 예산군 예산읍 아리랑로 185-14,34,20190906,126.8492431922,36.6854649652,6717,11,20190827,전국청소년연극제 2019
경기도 시흥시 거북섬로,31,20190818,126.6836908469,37.3211136135,35933,14,20190815,전국해양스포츠제전 2019
전라남도 영암군 삼호읍 삼포리 영암 코리아 인터내셔널 서킷,38,20190929,126.4156064506,34.7381625938,0,17,20190928,전남GT 2019
전라북도 장수군 번암면 방화동로 778,37,20191012,127.5268868035,35.5907185020,329,11,20191012,전라북도 생태관광 축제 2019
전라북도 전주시 덕진구 구렛들1길 46,37,20191020,127.1009591859,35.8613803395,0,12,20191019,전라북도 청년축제 2019
전라북도 전주시 완산구 팔달로 161,37,20191207,127.1471256859,35.8168223223,4748,12,20190419,전북관광브랜드공연 뮤지컬 '홍도1589' 2019
전라북도 전주시 완산구 전주객사3길 67,37,20191123,127.1414261051,35.8201801745,4089,12,20191121,전북청소년영화제 2019
서울특별시 용산구 이태원로 29,1,20190505,126.9784385198,37.5373270838,51569,21,20190505,전쟁기념관 어린이날 문화축제 2019
서울특별시 용산구 이태원로 29,1,20190606,126.9784385198,37.5373270838,5542,21,20190606,전쟁기념관 현충일 글짓기·그림대회 2019
